dataSource,dateOfReport,reportNo,region,province,cityMunicipality,dswd,lgu,ngos,others,grandTotal,notes,index,agency,agencyCode,aidCategory,aidCategoryCode,aidType,assistanceType,agencyAllocated,value,shareOfTotalBudget,date,beneficiaryTargetValue,beneficiaryValue,beneficiaryCategory,beneficiaryType,shareOfPop,link,infoText
DSWD Dromic Reports,4/20/20,63,REGION VIII,,,43412.39,137464608.6,0,2119770,139627791,,413,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,REGION IX,,,12543960,781000,0,0,13324960,,414,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,664560,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,REGION X,,,12536.9,0,0,0,12536.9,,415,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,REGION XI,,,29134137.61,276128570,0,0,305262707.6,,416,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,REGION XII,,,4824113,0,0,0,4824113,,417,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,557100,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,CARAGA,,,0,96628075.85,0,0,96628075.85,,418,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,CAR,,,10044844.99,137450627,346409.98,4118626.44,151960508.4,,419,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/20/20,63,BARMM,,,222000,0,0,0,222000,,420,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,NCR,,,53963120,1243851943,104085000,0,1401900063,,421,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,360000,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION I,,,13930900,395007773.7,231740.03,20808156.56,429978570.3,,422,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION II,,,3328322.06,392675001.5,0,0,396003323.6,,423,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION III,,,8224671.3,689427317.4,0,0,697651988.7,,424,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,776000,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,CALABARZON,,,13265700,3167949131,12507076.8,0,3193721908,,425,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,MIMAROPA,,,1548450,25069914.27,0,0,26618364.27,,426,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION V,,,16142227.08,250435308.3,3076950,0,269654485.4,,427,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,492664.29,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION VI,,,8109468,10806293.9,50000,0,18965761.9,,428,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION VII,,,8137044.47,0,0,0,8137044.47,,429,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,3835080,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION VIII,,,43412.39,147568156.8,0,2119770,149731339.2,,430,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION IX,,,12543960,781000,0,0,13324960,,431,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION X,,,12536.9,0,0,0,12536.9,,432,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION XI,,,29134137.61,279888138,0,0,309022275.6,,433,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,REGION XII,,,4824113,0,0,0,4824113,,434,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,CARAGA,,,0,109125479.7,0,0,109125479.7,,435,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,CAR,,,12029549.27,137450627,346409.98,4118626.44,153945212.7,,436,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1984704.28,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/21/20,65,BARMM,,,222000,0,0,0,222000,,437,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/21/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,NCR,,,53963120,1243851943,117457500,0,1415272563,,438,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION I,,,15439460,395007773.7,231740.03,20808156.56,431487130.3,,439,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1508560,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION II,,,3982678.07,392675001.5,0,0,396657679.6,,440,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,654356.01,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION III,,,8224671.3,689427317.4,0,0,697651988.7,,441,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,CALABARZON,,,13265700,3513265215,12251554.8,0,3538782469,,442,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,MIMAROPA,,,1636837.75,124402148.5,0,0,126038986.2,,443,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,88387.75,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION V,,,16396759.4,250435308.3,3076950,0,269909017.7,,444,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,254532.32,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION VI,,,8109468,10806293.9,50000,0,18965761.9,,445,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION VII,,,8137044.47,0,0,0,8137044.47,,446,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION VIII,,,43412.39,147568156.8,0,2119770,149731339.2,,447,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION IX,,,18145680,781000,0,0,18926680,,448,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,5601720,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION X,,,12536.9,0,0,0,12536.9,,449,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION XI,,,29134137.61,279888138,0,0,309022275.6,,450,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/22/20,67,REGION XII,,,4824113,0,0,0,4824113,,451,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/22/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
